word,number_of_occurences
kite,1
odložiť,1
nedostupnosť,1
nenakúpiť,1
úspešnosť,1
narušiť,1
objednávať,1
dodací,1
lehota,1
expiráciu,1
kitov,1
viazaný,1
nestihnúť,1
spotrebovať,1
exspirácia,1
dovoliť,1
nevyhovujúcom,1
drahý,1
nakúpeného,1
zachovávať,1
porozprávať,1
ohrozujúce,1
tendencia,1
nahrádzať,1
nameráme,1
spôsobený,1
pokaziť,1
kúpiť,1
nedostatkový,1
objednať,1
premeškať,1
plynulý,1
ekonomickosť,1
cent,1
zainvestovať,1
neohroziť,1
nastaviť,1
interferujúcich,1
interferujúce,1
zachovanie,1
lačno,1
kolísať,1
stabilný,1
odobrať,1
siedmy,1
ráno,1
obed,1
odobratia,1
centrifugovanie,1
neznehodnotiť,1
učiteľka,1
nebodaj,1
lavica,1
vypĺňania,1
pravdivo,1
gramotný,1
nevyrušovať,1
organizačne,1
natlačiť,1
telocvičňa,1
režim,1
preplnený,1
čakáreň,1
ideál,1
vypĺňanie,1
zima,1
horúčava,1
navádzať,1
eliminované,1
valídnych,1
nastavený,1
odoberanie,1
zabezpečovaná,1
zaškolením,1
čistota,1
neplnoletý,1
pasívny,1
môžné,1
anonymizovať,1
uchovávať,1
akonáhle,1
kódovanie,1
priradený,1
prislúchajúce,1
spojiť,1
dekódovať,1
totožnosť,1
udržiavať,1
zaheslovaný,1
hárok,1
dotazníkový,1
personál,1
školený,1
poškodený,1
neštandardný,1
bezodkladne,1
zapríčiniť,1
nepozornosť,1
prílišný,1
improvizácia,1
prehnaný,1
sebavedomie,1
nepripravenosť,1
znehodnoteniu,1
netýkať,1
prispôsobovať,1
dialýza,1
imunokompromitovanými,1
pacientami,1
prísny,1
hygienický,1
návšteva,1
nádcha,1
nakazených,1
imnuta,1
kompromitovaný,1
rúško,1
plášť,1
štít,1
prezúvanie,1
obozretne,1
hygiena,1
marginalizovaných,1
vytlačenia,1
správnosť,1
nahodenia,1
smartphone,1
vlastniť,1
tableta,1
nahadzovať,1
microsoft,1
surveymonkey,1
unipark,1
qualtrics,1
vygenerovania,1
spss,1
pribúdajúci,1
úplnosť,1
blízky,1
personalizáciu,1
podmieňovanie,1
nefajčiar,1
nadväzujúce,1
fajčiť,1
nepiť,1
opitý,1
nenáhodný,1
diagnóza,1
náhodne,1
desiaty,1
vziať,1
stratifikovaný,1
podkategóriách,1
regionálne,1
zhluk,1
klastrový,1
celka,1
klinika,1
navštevovať,1
kvótový,1
stratifikovanému,1
proporčne,1
prešovský,1
trenčiansky,1
nenáhodných,1
príležitostný,1
naberať,1
dovtedy,1
nedosiahnuť,1
snehový,1
guľa,1
snowball,1
hepatitídy,1
bezplatne,1
sterilný,1
harm,1
sprostredkovanie,1
sprostredkovaný,1
intravenózny,1
užívateľ,1
extrémne,1
deviantný,1
variabilita,1
návratnosť,1
abstinujúcimi,1
alkoholik,1
abstinencia,1
dôveryhodne,1
rozdať,1
longitudinálnych,1
rozostupoch,1
presťahovať,1
umrieť,1
longitudinálnej,1
nadhodnotiť,1
darček,1
motivovať,1
opakovaný,1
fókusový,1
pohostenie,1
pripomienkový,1
telefonát,1
neosobný,1
prázdno,1
vypísaný,1
predplatenou,1
známka,1
prenášať,1
problemmatiku,1
stotožniť,1
zmenený,1
vymazanie,1
prekódujeme,1
priradené,1
verifikovať,1
identifikujúcimi,1
identifikátorov,1
vedený,1
oddelene,1
anonymizácie,1
pseudonymizácie,1
zaheslované,1
dátový,1
virtuálne,1
prenos,1
ukradnúť,1
anonymizované,1
pseudonymizované,1
máločo,1
posielaní,1
sprístupňovaní,1
opatrný,1
predošlý,1
zdieľané,1
nadriadená,1
predaný,1
dezinterpretované,1
zneužitie,1
variovať,1
oprieť,1
criteria,1
podstatne,1
koncepcia,1
udeliť,1
zaslaná,1
nerátať,1
mentorovanie,1
otvorene,1
transperantne,1
vystupovať,1
čestne,1
uznať,1
intelektuálny,1
interpretovaní,1
nerómski,1
rovesníčka,1
majoritný,1
realita,1
podstaným,1
očkovanie,1
nepublikovať,1
kedysi,1
nejednať,1
produktivita,1
supervidujú,1
vancouverských,1
ioannidis,1
klavans,1
boyack,1
identifikovaní,1
ty,1
vancouverskými,1
vyslovene,1
pridanie,1
nezaslúžiť,1
herza,1
uvádzaný,1
zdvorilosť,1
writing,1
vymenený,1
protihodnota,1
ghostwriterov,1
zamestnávať,1
prístroj,1
produkovať,1
ocitnúť,1
akoby,1
neprispieť,1
nenaplniť,1
je,1
akokoľvek,1
ide,1
asistovať,1
uznaný,1
asistencia,1
neetické,1
ghostwriteri,1
legitímny,1
členka,1
prípadové,1
vzdelávať,1
verifikované,1
reprodukované,1
vymýšľania,1
nenaplnenie,1
napriklad,1
dodnes,1
silne,1
rezonovať,1
zasiahnuť,1
vakcinácia,1
neblaho,1
ochota,1
očkovať,1
enormne,1
onkológia,1
analyzovaný,1
case,1
undeclared,1
competing,1
interests,1
nedeklarovať,1
skontaktovať,1
redaktor,1
riaditeľ,1
spoluvlastnil,1
obchodný,1
obchodovať,1
požiadanie,1
zastaviť,1
zlé,1
zaznieť,1
kolonke,1
neziskový,1
charitatívny,1
majiteľ,1
vyhlásiť,1
dosiahnutý,1
zisk,1
inam,1
úžitok,1
nedeklarovaného,1
uvádzajúcu,1
nenahláseného,1
zaznamenávanie,1
neopodstatnený,1
vynechanie,1
vypustenie,1
plagiátrstvom,1
pôvodny,1
vynechávanie,1
ohrozovanie,1
nezávislosť,1
oznamovania,1
zaujatý,1
financovateľ,1
bezdôvodný,1
bibliografia,1
zlovoľný,1
obvinenie,1
skresľovanie,1
zveličovanie,1
uplatnenie,1
zdržiavanie,1
bránenie,1
služobný,1
zakladanie,1
podkopávať,1
newbold,1
thirteen,1
plagiarism,1
order,1
severity,1
tmavý,1
farba,1
svetlý,1
krádež,1
svoju;,1
copy,1
cat,1
čerešnička,1
pozmenenie,1
mitóza,1
recyklovanie,1
znovupoužitie,1
necitovanie,1
remix,1
parafrázovanie,1
pozliepanie,1
práca;,1
kompilát,1
kredibilita,1
nepovedal;,1
narušovať,1
konzistencia,1
odkiaľ,1
necitovať,1
zabalenie,1
dezinterpretácia,1
nechávať,1
nápad,1
potvrdzované,1
mozaika,1
nerozoznať,1
nekorektné,1
zrkadlenie,1
iného;,1
čí,1
rozoznaný,1
polovičný,1
nedbalosť,1
sťažovať,1
fanneliho,1
pozmeniť,1
sfalšovať,1
pripustiť,1
falzifikovať,1
svedomie,1
bika,1
kolekívu,1
pubmed,1
spomedzi,1
bouter,1
nepublikovanie,1
zavďačiť,1
mnohoznačný,1
narušenie,1
právne,1
eventuálne,1
zamestnanie,1
ujma,1
stiahntie,1
nezámernú,1
odhalený,1
medzitým,1
šírené,1
falzifikácia,1
fabrikáciu,1
zamlčané,1
spor,1
doložiť,1
detekovať,1
najcitovanejších,1
nepravda,1
stavať,1
svietiť,1
netúžiť,1
duplikovanie,1
vedome,1
podvádzať,1
pevne,1
utvoriť,1
obraz,1
výstižne,1
zdôvodniť,1
zadefinujte,1
j,1
ganttovho,1
plynúť,1
prírodný,1
sebakorekcia,1
udiať,1
akademik,1
formovanie,1
rast,1
čitateľovu,1
citovaniu,1
zvyšovanie,1
bmi,1
valid,1
indicator,1
overweight,1
obesity,1
podnázvom,1
juvenile,1
idiopathic,1
arthritis,1
seem,1
run,1
risk,1
than,1
non,1
aktívne,1
komentovaní,1
splňať,1
vypublikovanie,1
spánkový,1
sprostredkuvávajú,1
mediujú,1
sedavý,1
usporiadaný,1
psč,1
student,1
definitívne,1
vystihovať,1
viditeľnosť,1
zážitok,1
detstvo,1
emocionálny,1
behaviorálny,1
moderovaný,1
problemmatickou,1
zhrňovať,1
prevalencie,1
vysledkov,1
uvádzanie,1
klišé,1
výstupný,1
vstupovať,1
mediátor,1
moderátor,1
okrajovo,1
naprieč,1
cela,1
špecifikované,1
expozícia,1
sprostredkovávať,1
naformulujeme,1
ilustrácia,1
presahovať,1
zodpovedaní,1
recept,1
ingrediencia,1
longitudinálnu,1
randomizovanú,1
size,1
odídených,1
experimentálny,1
odpoveďový,1
dichotomizovali,1
štandardizovať,1
výhodný,1
zisťovanie,1
overovaním,1
moderácie,1
mediácie,1
ných,1
konfidenčných,1
štandarných,1
byt,1
vysvetľovanie,1
deskriptívne,1
vysvetlivka,1
socioekonomický,1
početnosť,1
kombinovaný,1
nevýznamné,1
confounder,1
analysis,1
parafrázovať,1
kontrast,1
dokonalý,1
strenghts,1
pozitívum,1
limitácií,1
vymenovanie,1
limitáciami,1
poslúžiť,1
kam,1
zasa,1
references,1
apa,1
usmernenie,1
deklarovanie,1
conflict,1
funding,1
dopredu,1
precízny,1
kladiame,1
zúžitkovať,1
zviditeľňovaní,1
ptorebné,1
predanie,1
výskmu,1
jednoduchosť,1
krása,1
prínosnejšie,1
kombinovať,1
podnázvami,1
zorganizovaní,1
skopírovaným,1
zaokrúhľované,1
desatinne,1
atraktivita,1
funkčný,1
študentský,1
abstract,1
lievikovitý,1
nadefinovaný,1
procedure,1
zaraďujúce,1
vylučujúce,1
measures,1
dichotomomizácie,1
statistical,1
analyses,1
konfidenčné,1
discussion,1
parafrázované,1
strengths,1
limitácia,1
obhájená,1
conclusionodpoveď,1
referencesspôsob,1
tables,1
kategor,1
desat,1
tab,1
zaokrúhlenie,1
vysvetlený,1
figures,1
php,1
id,1
checklists,1
kohortovej,1
slovný,1
academic,1
ac,1
uk,1
introducing,1
morley,1
nnkt,1
ueh,1
edu,1
vn,1
academiv,1
phrase,1
bank,1
ozvláštniť,1
spisovnosť,1
okomentovanie,1
prepisovať,1
odrážkach,1
upravený,1
odsúhlasený,1
skontrolovaný,1
venujúcich,1
medzinárodne,1
workshop,1
zaručovať,1
okamžitý,1
prepracovať,1
skvelý,1
ommnoho,1
náročne,1
rádovo,1
vyhradený,1
pokojne,1
neskúsený,1
prezentujúceho,1
chystať,1
zapamätať,1
krivka,1
klesnúť,1
stúpať,1
zaznievať,1
blížiaci,1
nehrať,1
znázornené,1
zdôraznenie,1
zaujímavosť,1
zoznámenie,1
zapamätaná,1
nahlas,1
nezadefinujeme,1
zmätený,1
logik,1
anticipovať,1
verbálny,1
neverbálnych,1
monotónny,1
hovorený,1
pomaly,1
neverbálny,1
sebaisto,1
pauza,1
dynamika,1
predstavovaní,1
zopakovaním,1
formálnosť,1
nervozita,1
málokto,1
rodiť,1
talentovaný,1
zlepšovať,1
generálka,1
zamerieme,1
emócia,1
obzvlásť,1
obmedziť,1
zaujatie,1
zvizualizujeme,1
priťahujúci,1
logo,1
ťažisko,1
textový,1
pokúšať,1
vtesnať,1
nečitateľný,1
nekvalitný,1
absentujúci,1
vyvesiť,1
okoloidúci,1
vzácnosť,1
skrátiť,1
neduplikovať,1
rozmer,1
inštalovania,1
pekný,1
gesto,1
rozdávanie,1
konanie,1
dostatočný,1
komentovanie,1
predcházajúcej,1
prečo,1
komu,1
totižto,1
piktochart,1
canva,1
visieť,1
intuitívny,1
tutoriálov,1
predpripravené,1
vkladať,1
pozitív,1
dizajnový,1
intuitívnosť,1
nutnosť,1
zakúpenie,1
jadro,1
obohatiť,1
oficiálne,1
spravodajský,1
oznámenie,1
presiahnuť,1
obsahový,1
oživiť,1
ohľadne,1
kontaktovaný,1
košice,1
zaoberajúci,1
coherent,1
prežívať,1
udávať,1
chlapec,1
pätina,1
sledovaný,1
chronický,1
každodenný,1
pitie,1
sladených,1
jedenkrát,1
týždenne,1
neobmedzovať,1
jesť,1
sladkosť,1
obmedzujúce,1
tv,1
hra,1
pc,1
formujúce,1
návyk,1
nehovoriť,1
obeť,1
výsmech,1
postava,1
nik,1
opýtaný,1
šikanovaním,1
spred,1
poklesnúť,1
nanajvýš,1
ospravedlnenie,1
dôverovať,1
riešiteľka,1
pôsobiaci,1
prof,1
andrea,1
madarasová,1
gecková,1
phd,1
zdravý,1
nerešpektovanie,1
podať,1
zrozumiteľne,1
šíriť,1
syndikát,1
celonárodný,1
denník,1
pr,1
styk,1
rád,1
propagovať,1
prezentačný,1
periodikum,1
miestny,1
stôl,1
publikujúci,1
kdekoľvek,1
sestra,1
nesprávny,1
oproti,1
národne,1
ssci,1
sci,1
znak,1
stabilita,1
vydávanie,1
potencionálnych,1
investovať,1
predátorskom,1
predátorský,1
vodítko,1
nepôsobiť,1
profesionálne,1
neostré,1
nápadne,1
pripomínať,1
karentovaných,1
absentovať,1
nepatriť,1
konceptuálny,1
prevažne,1
methodology,1
analyzujúcim,1
príbuzná,1
prehľadávaním,1
znázornenom,1
vyselektovali,1
skombinovať,1
adolescence,1
teenage,1
zvýhodňovať,1
znevýhodňovať,1
popri,1
znevýhodnením,1
odradiť,1
klopania,1
neobjaviť,1
ignorovať,1
príbuznosť,1
indícia,1
zmysel,1
vytvorých,1
rozsiahly,1
fotografia,1
spoplatňovať,1
odhadovanú,1
určujúca,1
málokedy,1
pochváliť,1
zaseknúť,1
neúmerne,1
natiahnuť,1
extrémny,1
krajný,1
nízkopríjmový,1
paušálny,1
znemožniť,1
nezlučiteľný,1
kompromis,1
upravujúcich,1
reprodukovať,1
prekladať,1
komerčne,1
fabrikovaniu,1
tienistý,1
nerealistické,1
poctivo,1
požiadavnku,1
archivované,1
korešpondujúcim,1
availability,1
findings,1
corresponding,1
upon,1
reasonable,1
request,1
creativecommons,1
share,1
licensing,1
examples,1
retain,1
third,1
part,1
images,1
etc,1
reproduce,1
copies,1
choose,1
freely,1
disseminate,1
reprints,1
electronically,1
cited,1
instance,1
posted,1
personal,1
institutional,1
homepage,1
emailed,1
friends,1
colleagues,1
printed,1
archived,1
collection,1
cd,1
rom,1
quoted,1
press,1
translated,1
many,1
people,1
often,1
wish,1
access,1
under,1
terms,1
attribution,1
permits,1
distribution,1
reproduction,1
forums,1
source,1
credited,1
dizajnovaniu,1
prispel,1
odsúhlasil,1
multicentrické,1
primárny,1
ustálený,1
vymenovaný,1
abel,1
watson,1
odôvodnený,1
prublikácie,1
vzťahový,1
skresliť,1
povesť,1
koncern,1
philip,1
morris,1
škandalózne,1
manipulovať,1
svedčať,1
nedávny,1
donútiť,1
švajčiarsky,1
vláda,1
prehodnotiť,1
sponzorovanie,1
pavilón,1
expo,1
dubaji,1
dokazovať,1
francúzsky,1
nepriznať,1
sponzorovať,1
spôsobujúca,1
vyvracajúce,1
onkologický,1
dizajnovanie,1
interpretovanie,1
preukázané,1
objektívny,1
neskreslený,1
objednávateľ,1
sponzor,1
ošetriť,1
odmeňovanie,1
nádej,1
mierne,1
rozšírený,1
výnimka,1
ošetrovateľka,1
španielsky,1
slovensky,1
hovoriaci,1
preložiť,1
vyskytnúť,1
doslovný,1
vyznačený,1
konferečné,1
plnohodnotný,1
prepracovaný,1
odmietať,1
podozrivý,1
útržok,1
biochemický,1
paušálne,1
prekročenie,1
slušne,1
ohradiť,1
zaslanej,1
cope,1
same,1
language,1
especially,1
countries,1
justifiable,1
beneficial,1
conditions,1
met,1
received,1
approval,1
journals;,1
must,1
photocopy,1
reprint,1
respected,1
least,1
one,1
week,1
unless,1
specifically,1
negotiated,1
otherwise,1
intended,1
different,1
group,1
readers;,1
abbreviated,1
sufficient,1
faithfully,1
reflects,1
interpretations,1
informs,1
readers,1
documenting,1
agencies,1
whole,1
might,1
based,1
first,1
[title,1
reference],1
”,1
permission,1
such,1
free,1
charge,1
zvýhodniť,1
pripisovať,1
netušiacich,1
fabrikovať,1
výborná,1
vynikajúco,1
povinnosť,1
pripísať,1
neinformovať,1
vyslovený,1
overiteľné,1
zaslaný,1
preskúmať,1
fabrikácie,1
holandský,1
diedierik,1
stapel,1
tiburgu,1
suspendovať,1
retracted,1
predstierať,1
postarať,1
svedok,1
surový,1
výhovorka,1
nevyvrátiť,1
vymieňať,1
utajiť,1
vášej,1
bezpečne,1
nachystať,1
spočítané,1
cover,1
potvrdzujúcim,1
zachytený,1
minulosť,1
prevádzkovanej,1
nepovoliť,1
povolený,1
neuviesť,1
posúvať,1
poverený,1
nedoručiť,1
postúpený,1
zrevidovať,1
zriedkavo,1
zapracovanie,1
revidovanej,1
predĺženie,1
vypršaním,1
vítaný,1
spokojný,1
scéna,1
umiestnenie,1
ročník,1
skracovať,1
nevydávať,1
tlačený,1
nezoraďovať,1
aries,1
znázorneným,1
obrázoku,1
odborový,1
špecializácia,1
identifikátormi,1
orcid,1
inicializovať,1
znázornená,1
modul,1
sled,1
napovedať,1
nahranie,1
dočítať,1
nachystané,1
nahratie,1
zrýchliť,1
skvalitniť,1
preukázateľne,1
vyťažený,1
regionálny,1
zložito,1
vyžadujúcich,1
odkliká,1
neuvedomiť,1
print,1
ponúknutý,1
karentovanom,1
závarečným,1
zadaných,1
preklikať,1
štandardizovaná,1
zasielaná,1
personalizovaná,1
opravené,1
zaseknutý,1
proaktívnu,1
komplikovaný,1
niekoľkomesačný,1
zdržanie,1
kind,1
entitled,1
effect,1
happiness,1
health”,1
sent,1
submission,1
spm,1
end,1
january,1
ses,1
parent,1
aim,1
publish,1
substance,1
misuse,1
marcel,1
dekker,1
inc,1
make,1
little,1
bit,1
insure,1
decided,1
contact,1
june,1
advance,1
regret,1
reviewing,1
process,1
time,1
reminded,1
hope,1
though,1
email,1
acknowledging,1
receipt,1
informing,1
going,1
reviewed,1
expect,1
able,1
further,1
soon,1
again,1
inconvenience,1
pretlak,1
nehodiť,1
komunikovaných,1
vyložiť,1
stratený,1
obdržaní,1
zísť,1
odstup,1
preceniť,1
nedoceniť,1
nezhodnúť,1
výklad,1
neopakovať,1
návod,1
naložiť,1
dokopy,1
obvyklý,1
vyznačiť,1
track,1
vyzdvihnúť,1
express,1
gratitude,1
providing,1
suggestions,1
her,1
decision,1
opportunity,1
improve,1
quality,1
said,1
responses,1
address,1
each,1
pointa,1
indication,1
where,1
led,1
modification,1
tracked,1
uploaded,1
supplemental,1
file,1
enclosure,1
find,1
greatly,1
consider,1
appropriate,1
ssm,1
samý,1
objavovaním,1
koleso,1
použiteľný,1
raising,1
clarification,1
tabla,1
noting,1
unclarity,1
were,1
entirely,1
clear,1
describing,1
thus,1
grateful,1
directing,1
great,1
inspiring,1
comment,1
section,1
condense,1
theoretical,1
framework,1
italicised,1
regarding,1
entire,1
had,1
corrected,1
native,1
speaker,1
holding,1
master,1
checked,1
adapted,1
issues,1
right,1
clarify,1
rationale,1
hypotheses,1
reconsidered,1
and…,1
humor,1
isto,1
krvavo,1
slušný,1
tešiť,1
poriadne,1
vyvolať,1
poľudštiť,1
posúdená,1
opraviť,1
drobné,1
…,1
also,1
agree,1
definitely,1
worth,1
publishing,1
joa,1
matter,1
sure,1
prov,1
valuable,1
addition,1
see,1
referee,1
………,1
once,1
doňa,1
happy,1
look,1
when,1
return,1
please,1
covering,1
……”,1
pleased,1
accept,1
there,1
additional,1
ask,1
before,1
production,1
pleasure,1
influence,1
economic,1
parents,1
accepted,1
scheduled,1
appear,1
future,1
addiction,1
particularly,1
asked,1
careful,1
revision,1
clearness,1
presented,1
osláviť,1
zaslúžiť,1
obrat,1
zasahovať,1
dodatočne,1
erratu,1
tlak,1
zrýchľovať,1
nereprodukovateľných,1
otázny,1
dohliadnuť,1
odhaľovať,1
neduh,1
zaručenie,1
diabol,1
ukrývať,1
expertami,1
tipnúť,1
zavedený,1
henry,1
van,1
oldenburg,1
založiť,1
učený,1
zviditeľnenie,1
kráľ,1
pozývať,1
bdelosť,1
vyžadujúce,1
ustrážiť,1
zďaleka,1
alberta,1
einstein,1
celosvetovo,1
etablovaný,1
adoptovať,1
rôzličných,1
spočiatku,1
pozývanie,1
prenechávať,1
printov,1
dnešný,1
komerčný,1
interne,1
externe,1
vnášať,1
odkryté,1
konštruktívne,1
konfrontácia,1
ponechávať,1
sloboda,1
technologický,1
skontrolovaní,1
preprint,1
komentovania,1
registrovať,1
realizovanie,1
doplniť,1
interaktívny,1
ohlásiť,1
kanál,1
prvenstvo,1
zalepených,1
smieť,1
medzičas,1
dokončovať,1
verifikácia,1
téza,1
facilitovať,1
validovať,1
posúdením,1
podloženosti,1
validuje,1
rovný,1
vylúči,1
ignorovaniu,1
revidovaná,1
sebaregulácii,1
objektívnosť,1
verifikovateľnosti,1
overovanie,1
limitovať,1
explozívny,1
odpublikuje,1
uviaznuť,1
náročnosť,1
západný,1
zvýhodnenie,1
konzervatívny,1
nesúladný,1
atraktívne,1
znevýhodneniu,1
správať,1
nedodržať,1
zdržať,1
alfa,1
omega,1
expertnosť,1
dobrovoľnícky,1
nikde,1
nepočítať,1
seniorský,1
epidemiológia,1
spoliehať,1
hľadajúcej,1
mix,1
zverejňovanie,1
zdarma,1
evidovať,1
zviditeľniť,1
expertnosti,1
štrukturovať,1
manuskript,1
prekrytia,1
predpripravený,1
súhrnný,1
dialóg,1
diskutovaným,1
zefektívniť,1
kazuistiky,1
equator,1
zhromažďovať,1
budúca,1
každoročne,1
organizovať,1
niekoľkodňový,1
kráčať,1
topánka,1
uspieť,1
vynucovať,1
poslané,1
znázorňovať,1
modrá,1
červenať,1
žltý,1
fialový,1
pätiť,1
zdvojnásobiť,1
zväčšiť,1
nepredlžovať,1
zvládnutie,1
vyhľadávaný,1
odstrániť,1
zmestiť,1
de,1
facto,1
tučný,1
spolužiak,1
mass,1
validným,1
nadváha,1
obezita,1
dospievajúci,1
vyčerpávajúci,1
zvedavý,1
vinúť,1
ked,1
validite,1
strhujúci,1
teplý,1
voda,1
more,1
vyznať,1
tvrdiť,1
uspokojiť,1
prekračovať,1
interpretáciach,1
podložiť,1
predpripravenú,1
tušenie,1
famózny,1
fascinujúci,1
komunikovaná,1
chaoticky,1
opakujúce,1
zdôvodnená,1
zreplikovanie,1
zakladať,1
neponáhľať,1
recenzovať,1
vyhradiť,1
nováčik,1
normálne,1
zachovať,1
tajnosť,1
rešpektovať,1
deadline,1
prehľadať,1
dizajnovaná,1
úboho,1
odfláknutá,1
sfalšovaná,1
vzletne,1
konštruktívny,1
kritika,1
neslúžiť,1
pomsta,1
nekritický,1
zdôrazňovať,1
evidentný,1
sumarizovať,1
potrebnosť,1
zvyšok,1
replikovanie,1
bias,1
opísaný,1
legenda,1
adekvátny,1
spísaniu,1
udrieť,1
rovina,1
zhrnutia,1
majster,1
bonmot,1
vzbudzovať,1
odvážny,1
provokatívne,1
brainstorming,1
rozum,1
načasovanie,1
vyjasnenú,1
vtedy,1
napísanie,1
background,1
štrukturovaný,1
jednoliaty,1
keywords,1
zohľadnený,1
ošetrených,1
športový,1
moderovaná,1
mediovaná,1
zaradzovaním,1
rozcvička,1
skresľujúcou,1
nemeniť,1
otočiť,1
športovanie,1
neovplyvniť,1
ronaldo,1
nastupovať,1
nevymýšľať,1
divák,1
overované,1
športovaním,1
dosadiť,1
rovnica,1
hotovo,1
pustiť,1
zbieraní,1
poukazovať,1
slabina,1
pozorný,1
okolitý,1
živé,1
denný,1
rozprávať,1
súrodenec,1
turistika,1
električka,1
nedeľný,1
kávička,1
argument,1
koncentrát,1
brilantný,1
nebáť,1
upratať,1
orientovať,1
utirediť,1
podnadpis,1
obdobný,1
priveľmi,1
úderný,1
ponorený,1
cvičenie,1
výťah,1
mama,1
opýtať,1
poschodie,1
prízemie,1
rozpracovaný,1
spýtať,1
opodstatnenie,1
rozdiskutovať,1
povrch,1
tematicky,1
hĺbka,1
značne,1
smemali,1
neprevládať,1
validizované,1
analyzované,1
interpretované,1
žiaduci,1
objektivita,1
tvrdé,1
hard,1
vyvodzovať,1
kauzálne,1
spôsobovať,1
generalizácia,1
zovšeobecnenie,1
odprezentovať,1
vhľad,1
reviewerom,1
mucha,1
rana,1
zabiť,1
štylistika,1
vyznačovať,1
vecnosť,1
presnosť,1
pevný,1
uprataný,1
chaotický,1
odkomunikovaná,1
zachádzať,1
relevantnosť,1
neodmysliteľný,1
celkom,1
opomenúť,1
regresií,1
stratifikujú,1
hierarchický,1
regresných,1
nepreháňať,1
charakterizovať,1
signifikanciu,1
chi,1
kvadrát,1
signifikancie,1
lineárny,1
regresie,1
znázornených,1
pridávania,1
graficky,1
pridávaním,1
horizontálny,1
skopírovať,1
prepisovaní,1
čiarka,1
zaberať,1
powerpointových,1
preferovať,1
plot,1
stĺpcový,1
chybovými,1
úsečka,1
